REGISTRATION_DATE,REGISTRATION_STATE_CGNDE,PURCHASE_COUNT_DELIVERY,FIRST_PURCHASE,LAST_PURCHASE,CUSTOMER_ID,MISC_PURCHASES,HOME_PURCHASES,COSMETICS_PURCHASES,FASHION_PURCHASES,PURCHASE_TOTAL_EUR,DISTINCT_PURCHASE_COUNT,PREFERRED_DEVICE,IOS_PURCHASES,WEB_PURCHASES,ANDROID_PURCHASES,HAS_VALID_PAYMENT_METHOD,MOST_COMMON_HOUR_OF_THE_DAY_TO_PURCHASE,MOST_COMMON_WEEKDAY_TO_PURCHASE,AVG_DAYS_BETWEEN_PURCHASES,AVERAGE_DELIVERY_DISTANCE_KMS
2021-09-02,BER,3.0,2021-09-02 00:00:00,2022-09-01 00:00:00,1134,0.0,0.0,0.0,3.0,101.2,3.0,web,2.0,1.0,0.0,True,16.0,3.0,183.0,0.259
2021-09-02,FRA,,,,1135,,,,,,,android,,,,False,,,,
2021-09-02,FRA,2.0,2022-01-05 00:00:00,2022-05-06 00:00:00,1136,0.0,1.0,0.0,1.0,36.432,2.0,ios,2.0,0.0,0.0,True,3.0,5.0,122.0,8.445
2021-09-02,FRA,,,,1137,,,,,,,android,,,,False,,,,
2021-09-02,BER,5.0,2022-02-22 00:00:00,2022-09-11 00:00:00,1138,0.0,1.0,0.0,4.0,119.416,1.0,ios,5.0,0.0,0.0,False,20.0,3.0,51.0,1.825
2021-09-02,BER,,,,1139,,,,,,,ios,,,,False,,,,
2021-09-02,BER,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1140,0.0,0.0,0.0,1.0,32.384,1.0,web,0.0,1.0,0.0,True,8.0,1.0,,7.595
2021-09-02,MUC,,,,1141,,,,,,,android,,,,False,,,,
2021-09-02,BER,,,,1142,,,,,,,ios,,,,False,,,,
2021-09-02,MUC,,,,1143,,,,,,,android,,,,False,,,,
2021-09-02,BER,,,,1144,,,,,,,ios,,,,False,,,,
2021-09-02,FRA,,,,1145,,,,,,,android,,,,False,,,,
2021-09-02,FRA,,,,1146,,,,,,,android,,,,False,,,,
2021-09-02,MUC,2.0,2021-09-02 00:00:00,2021-09-12 00:00:00,1147,0.0,0.0,1.0,1.0,24.288,2.0,android,0.0,0.0,2.0,True,0.0,3.0,10.0,9.468
2021-09-02,FRA,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1148,0.0,0.0,0.0,1.0,28.336,1.0,android,0.0,0.0,1.0,False,21.0,3.0,,8.408
2021-09-02,BER,2.0,2021-09-02 00:00:00,2021-10-24 00:00:00,1149,0.0,0.0,0.0,2.0,173.052,1.0,web,0.0,2.0,0.0,True,0.0,4.0,52.0,3.698
2021-09-02,BER,,,,1150,,,,,,,web,,,,True,,,,
2021-09-02,BER,14.0,2021-09-10 00:00:00,2022-04-30 00:00:00,1151,0.0,3.0,2.0,9.0,341.044,11.0,ios,14.0,0.0,0.0,True,9.0,3.0,18.0,10.101
2021-09-02,BER,,,,1152,,,,,,,ios,,,,False,,,,
2021-09-02,BER,2.0,2021-10-08 00:00:00,2021-12-17 00:00:00,1153,0.0,0.0,0.0,3.0,61.732,3.0,ios,3.0,0.0,0.0,False,14.0,6.0,35.0,1.822
2021-09-02,FRA,3.0,2021-12-12 00:00:00,2022-03-23 00:00:00,1154,0.0,0.0,0.0,3.0,74.888,3.0,android,0.0,0.0,3.0,False,20.0,3.0,51.0,1.769
2021-09-02,FRA,1.0,2021-12-26 00:00:00,2021-12-26 00:00:00,1155,0.0,1.0,0.0,0.0,30.36,1.0,android,0.0,0.0,1.0,False,8.0,4.0,,1.459
2021-09-02,BER,,,,1156,,,,,,,ios,,,,False,,,,
2021-09-02,FRA,,,,1157,,,,,,,web,,,,False,,,,
2021-09-02,FRA,,,,1158,,,,,,,ios,,,,True,,,,
2021-09-02,BER,13.0,2021-09-02 00:00:00,2021-12-08 00:00:00,1159,1.0,4.0,0.0,9.0,331.936,12.0,ios,14.0,0.0,0.0,True,10.0,3.0,7.0,0.515
2021-09-02,BER,,,,1160,,,,,,,android,,,,False,,,,
2021-09-02,MUC,7.0,2022-03-31 00:00:00,2022-09-18 00:00:00,1161,0.0,3.0,3.0,1.0,127.512,3.0,ios,7.0,0.0,0.0,False,14.0,6.0,29.0,3.483
2021-09-02,MUC,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1162,0.0,0.0,0.0,1.0,33.396,1.0,android,0.0,0.0,1.0,False,19.0,1.0,,0.841
2021-09-02,BER,1.0,2021-11-30 00:00:00,2022-09-15 00:00:00,1163,0.0,0.0,0.0,8.0,223.652,1.0,web,1.0,2.0,5.0,True,6.0,1.0,41.0,6.747
2021-09-02,FRA,5.0,2021-09-02 00:00:00,2021-10-23 00:00:00,1164,0.0,1.0,1.0,3.0,167.992,3.0,android,0.0,0.0,5.0,True,16.0,2.0,13.0,7.276
2021-09-02,BER,,,,1165,,,,,,,ios,,,,False,,,,
2021-09-02,FRA,,,,1166,,,,,,,web,,,,False,,,,
2021-09-02,FRA,,,,1167,,,,,,,ios,,,,False,,,,
2021-09-02,BER,,,,1168,,,,,,,web,,,,False,,,,
2021-09-02,FRA,,,,1169,,,,,,,ios,,,,False,,,,
2021-09-02,BER,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1170,0.0,0.0,0.0,1.0,49.588,1.0,web,0.0,1.0,0.0,True,5.0,5.0,,7.413
2021-09-02,FRA,,,,1171,,,,,,,android,,,,False,,,,
2021-09-02,BER,,,,1172,,,,,,,ios,,,,False,,,,
2021-09-02,BER,,,,1173,,,,,,,web,,,,False,,,,
2021-09-02,FRA,,,,1174,,,,,,,android,,,,False,,,,
2021-09-02,BER,,,,1175,,,,,,,ios,,,,False,,,,
2021-09-02,BER,0.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1176,0.0,0.0,0.0,1.0,40.48,1.0,web,0.0,1.0,0.0,True,14.0,6.0,,3.337
2021-09-02,BER,1.0,2022-06-10 00:00:00,2022-06-10 00:00:00,1177,0.0,1.0,0.0,0.0,23.276,1.0,ios,1.0,0.0,0.0,False,16.0,6.0,,11.497
2021-09-02,BER,,,,1178,,,,,,,ios,,,,False,,,,
2021-09-02,BER,9.0,2021-09-02 00:00:00,2022-10-30 00:00:00,1179,0.0,2.0,0.0,7.0,373.428,7.0,ios,9.0,0.0,0.0,False,2.0,5.0,53.0,4.91
2021-09-02,BER,12.0,2021-11-21 00:00:00,2022-10-31 00:00:00,1180,0.0,4.0,0.0,8.0,455.4,8.0,ios,12.0,0.0,0.0,False,9.0,2.0,31.0,1.503
2021-09-02,BER,12.0,2021-09-02 00:00:00,2021-11-06 00:00:00,1181,0.0,3.0,0.0,9.0,726.616,11.0,web,0.0,12.0,0.0,True,5.0,2.0,6.0,3.532
2021-09-02,FRA,,,,1182,,,,,,,android,,,,False,,,,
2021-09-02,BER,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1183,0.0,0.0,0.0,1.0,41.492,1.0,ios,1.0,0.0,0.0,False,21.0,5.0,,5.691
2021-09-02,BER,2.0,2022-06-19 00:00:00,2022-09-11 00:00:00,1184,0.0,0.0,0.0,2.0,53.636,2.0,android,0.0,1.0,1.0,True,10.0,5.0,84.0,3.482
2021-09-02,FRA,2.0,2021-09-02 00:00:00,2022-02-18 00:00:00,1185,0.0,0.0,1.0,1.0,34.408,2.0,ios,2.0,0.0,0.0,False,0.0,3.0,169.0,6.929
2021-09-02,FRA,,,,1186,,,,,,,android,,,,False,,,,
2021-09-02,BER,,,,1187,,,,,,,ios,,,,False,,,,
2021-09-02,FRA,35.0,2021-11-16 00:00:00,2022-10-26 00:00:00,1188,2.0,24.0,1.0,8.0,790.372,17.0,android,0.0,0.0,35.0,True,6.0,3.0,10.0,7.695
2021-09-02,FRA,,,,1189,,,,,,,android,,,,False,,,,
2021-09-02,FRA,1.0,2021-09-03 00:00:00,2021-09-03 00:00:00,1190,0.0,0.0,0.0,1.0,18.216,1.0,android,0.0,0.0,1.0,True,18.0,2.0,,7.141
2021-09-02,BER,,,,1192,,,,,,,web,,,,False,,,,
2021-09-02,BER,,,,1193,,,,,,,ios,,,,False,,,,
2021-09-02,BER,,,,1194,,,,,,,android,,,,False,,,,
2021-09-02,FRA,,,,1195,,,,,,,,,,,False,,,,
2021-09-02,BER,1.0,2022-10-18 00:00:00,2022-10-18 00:00:00,1196,0.0,0.0,0.0,1.0,39.468,1.0,ios,1.0,0.0,0.0,False,10.0,7.0,,1.76
2021-09-02,MUC,,,,1197,,,,,,,android,,,,False,,,,
2021-09-02,FRA,,,,1198,,,,,,,android,,,,False,,,,
2021-09-02,MUC,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1199,0.0,0.0,0.0,1.0,18.216,1.0,ios,1.0,0.0,0.0,True,11.0,6.0,,4.743
2021-09-02,FRA,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1200,0.0,0.0,0.0,1.0,21.252,1.0,web,0.0,1.0,0.0,True,8.0,1.0,,0.834
2021-09-02,FRA,4.0,2021-09-02 00:00:00,2021-10-15 00:00:00,1201,0.0,1.0,0.0,3.0,72.864,4.0,ios,4.0,0.0,0.0,False,13.0,1.0,14.0,4.581
2021-09-02,BER,,,,1202,,,,,,,android,,,,False,,,,
2021-09-02,BER,1.0,2022-09-13 00:00:00,2022-09-13 00:00:00,1203,0.0,1.0,0.0,0.0,60.72,1.0,ios,1.0,0.0,0.0,False,11.0,6.0,,1.71
2021-09-02,BER,1.0,2021-10-26 00:00:00,2021-10-26 00:00:00,1204,0.0,0.0,1.0,0.0,26.312,1.0,ios,1.0,0.0,0.0,False,1.0,7.0,,0.874
2021-09-02,BER,6.0,2021-10-11 00:00:00,2022-09-12 00:00:00,1205,0.0,1.0,0.0,6.0,343.068,4.0,ios,7.0,0.0,0.0,False,11.0,1.0,56.0,1.853
2021-09-02,BER,3.0,2021-11-06 00:00:00,2022-04-12 00:00:00,1206,0.0,0.0,0.0,3.0,75.9,2.0,ios,3.0,0.0,0.0,False,23.0,2.0,79.0,6.448
2021-09-02,BER,2.0,2021-09-02 00:00:00,2021-09-29 00:00:00,1207,0.0,0.0,0.0,2.0,101.2,2.0,web,0.0,0.0,2.0,False,11.0,2.0,27.0,10.108
2021-09-02,BER,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1208,0.0,0.0,0.0,1.0,56.672,1.0,ios,1.0,0.0,0.0,True,2.0,3.0,,4.35
2021-09-02,FRA,39.0,2021-09-06 00:00:00,2022-10-23 00:00:00,1209,0.0,15.0,5.0,20.0,1005.928,12.0,ios,40.0,0.0,0.0,False,0.0,7.0,11.0,10.245
2021-09-02,BER,,,,1210,,,,,,,ios,,,,False,,,,
2021-09-02,FRA,,,,1211,,,,,,,ios,,,,False,,,,
2021-09-02,BER,13.0,2021-09-02 00:00:00,2022-09-29 00:00:00,1212,0.0,2.0,0.0,11.0,428.076,9.0,ios,2.0,11.0,0.0,True,6.0,6.0,33.0,2.935
2021-09-02,FRA,2.0,2021-09-02 00:00:00,2022-10-09 00:00:00,1213,0.0,0.0,0.0,2.0,53.636,2.0,web,0.0,2.0,0.0,True,19.0,7.0,403.0,2.802
2021-09-02,FRA,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1214,0.0,0.0,0.0,1.0,20.24,1.0,android,0.0,0.0,1.0,False,5.0,7.0,,10.365
2021-09-02,BER,2.0,2022-08-12 00:00:00,2022-08-12 00:00:00,1215,0.0,0.0,0.0,2.0,44.528,2.0,ios,2.0,0.0,0.0,False,16.0,5.0,0.0,6.54
2021-09-02,BER,11.0,2021-09-02 00:00:00,2022-10-21 00:00:00,1216,0.0,0.0,0.0,11.0,358.248,8.0,ios,11.0,0.0,0.0,True,6.0,2.0,42.0,5.192
2021-09-02,FRA,,,,1217,,,,,,,android,,,,True,,,,
2021-09-02,FRA,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1218,0.0,0.0,0.0,1.0,10.12,1.0,android,0.0,0.0,1.0,False,7.0,2.0,,9.074
2021-09-02,FRA,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1219,0.0,0.0,0.0,1.0,53.636,1.0,android,0.0,0.0,1.0,False,23.0,3.0,,5.408
2021-09-02,FRA,,,,1220,,,,,,,android,,,,False,,,,
2021-09-02,FRA,,,,1221,,,,,,,android,,,,False,,,,
2021-09-02,MUC,,,,1222,,,,,,,ios,,,,False,,,,
2021-09-02,BER,,,,1223,,,,,,,web,,,,False,,,,
2021-09-02,MUC,1.0,2022-01-12 00:00:00,2022-03-27 00:00:00,1224,0.0,1.0,0.0,2.0,18.216,3.0,android,0.0,0.0,3.0,False,8.0,5.0,38.0,0.524
2021-09-02,FRA,2.0,2021-10-25 00:00:00,2022-09-12 00:00:00,1225,0.0,1.0,0.0,1.0,40.48,1.0,android,0.0,0.0,2.0,False,22.0,1.0,323.0,8.194
2021-09-02,MUC,,,,1226,,,,,,,android,,,,False,,,,
2021-09-02,BER,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1227,0.0,0.0,0.0,1.0,25.3,1.0,ios,1.0,0.0,0.0,True,21.0,6.0,,7.997
2021-09-02,BER,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1228,0.0,0.0,0.0,1.0,29.348,1.0,ios,1.0,0.0,0.0,False,19.0,4.0,,7.565
2021-09-02,FRA,,,,1229,,,,,,,android,,,,True,,,,
2021-09-02,BER,5.0,2022-05-27 00:00:00,2022-06-10 00:00:00,1230,0.0,2.0,0.0,3.0,179.124,2.0,android,0.0,0.0,5.0,True,23.0,1.0,4.0,6.176
2021-09-02,FRA,,,,1231,,,,,,,ios,,,,False,,,,
2021-09-02,BER,20.0,2021-09-03 00:00:00,2021-12-11 00:00:00,1232,0.0,8.0,0.0,13.0,644.644,11.0,ios,21.0,0.0,0.0,True,23.0,5.0,5.0,0.542
2021-09-02,BER,,,,1233,,,,,,,ios,,,,False,,,,
2021-09-02,FRA,2.0,2021-09-02 00:00:00,2021-11-22 00:00:00,1234,0.0,0.0,2.0,0.0,40.48,2.0,android,0.0,0.0,2.0,False,22.0,2.0,81.0,1.92
2021-09-02,BER,1.0,2021-09-10 00:00:00,2021-09-10 00:00:00,1235,0.0,1.0,0.0,0.0,28.336,1.0,ios,0.0,1.0,0.0,True,12.0,4.0,,4.78
2021-09-02,FRA,,,,1236,,,,,,,android,,,,False,,,,
2021-09-02,BER,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1237,0.0,0.0,0.0,1.0,21.252,1.0,web,0.0,1.0,0.0,True,4.0,7.0,,9.268
2021-09-02,BER,2.0,2022-02-23 00:00:00,2022-05-02 00:00:00,1238,0.0,0.0,0.0,3.0,127.512,1.0,android,0.0,0.0,3.0,False,9.0,1.0,35.0,1.59
2021-09-02,BER,,,,1239,,,,,,,web,,,,False,,,,
2021-09-02,BER,2.0,2021-09-02 00:00:00,2021-09-03 00:00:00,1241,0.0,1.0,0.0,1.0,103.224,2.0,web,0.0,2.0,0.0,True,21.0,3.0,1.0,2.128
2021-09-02,FRA,,,,1242,,,,,,,ios,,,,False,,,,
2021-09-02,FRA,2.0,2021-09-21 00:00:00,2021-11-17 00:00:00,1243,0.0,0.0,1.0,1.0,41.492,2.0,ios,2.0,0.0,0.0,False,17.0,5.0,57.0,9.507
2021-09-02,BER,28.0,2021-09-02 00:00:00,2022-06-04 00:00:00,1244,0.0,6.0,7.0,15.0,909.788,13.0,web,0.0,28.0,0.0,True,5.0,2.0,11.0,0.872
2021-09-02,BER,5.0,2022-08-27 00:00:00,2022-10-30 00:00:00,1245,0.0,1.0,0.0,4.0,216.568,4.0,ios,5.0,0.0,0.0,False,2.0,7.0,16.0,0.714
2021-09-02,BER,2.0,2022-02-01 00:00:00,2022-08-02 00:00:00,1246,0.0,1.0,0.0,1.0,89.056,2.0,ios,2.0,0.0,0.0,False,9.0,7.0,183.0,4.817
2021-09-02,BER,4.0,2021-09-08 00:00:00,2022-10-12 00:00:00,1247,0.0,1.0,0.0,3.0,169.004,3.0,ios,3.0,1.0,0.0,True,22.0,5.0,133.0,9.063
2021-09-02,FRA,,,,1248,,,,,,,android,,,,False,,,,
2021-09-02,FRA,5.0,2021-09-02 00:00:00,2022-01-18 00:00:00,1249,0.0,2.0,0.0,3.0,106.26,4.0,ios,5.0,0.0,0.0,False,2.0,6.0,35.0,2.37
2021-09-02,BER,0.0,2021-09-02 00:00:00,2021-11-07 00:00:00,1250,0.0,0.0,0.0,3.0,74.888,1.0,ios,1.0,2.0,0.0,True,18.0,3.0,33.0,11.798
2021-09-02,FRA,,,,1251,,,,,,,ios,,,,False,,,,
2021-09-02,FRA,,,,1252,,,,,,,android,,,,False,,,,
2021-09-02,FRA,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1253,0.0,0.0,1.0,0.0,16.192,1.0,android,0.0,0.0,1.0,False,12.0,2.0,,11.179
2021-09-02,FRA,,,,1254,,,,,,,android,,,,False,,,,
2021-09-02,BER,,,,1255,,,,,,,ios,,,,False,,,,
2021-09-02,MUC,4.0,2021-09-15 00:00:00,2022-02-14 00:00:00,1256,0.0,0.0,2.0,2.0,52.624,4.0,web,0.0,4.0,0.0,True,5.0,3.0,51.0,8.317
2021-09-02,BER,,,,1257,,,,,,,android,,,,False,,,,
2021-09-02,FRA,,,,1258,,,,,,,android,,,,False,,,,
2021-09-02,MUC,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1259,0.0,0.0,1.0,0.0,11.132,1.0,android,0.0,0.0,1.0,False,9.0,3.0,,5.501
2021-09-02,MUC,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1260,0.0,0.0,1.0,0.0,41.492,1.0,web,0.0,1.0,0.0,True,18.0,3.0,,1.299
2021-09-02,FRA,,,,1261,,,,,,,ios,,,,False,,,,
2021-09-02,FRA,4.0,2022-05-22 00:00:00,2022-09-30 00:00:00,1262,0.0,1.0,2.0,1.0,99.176,2.0,android,0.0,0.0,4.0,False,16.0,3.0,44.0,0.669
2021-09-02,BER,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1263,0.0,0.0,0.0,1.0,20.24,1.0,ios,1.0,0.0,0.0,True,13.0,4.0,,11.943
2021-09-02,BER,2.0,2021-09-02 00:00:00,2021-12-28 00:00:00,1264,0.0,0.0,0.0,3.0,71.852,2.0,web,0.0,2.0,1.0,True,9.0,1.0,59.0,2.688
2021-09-02,BER,2.0,2022-03-30 00:00:00,2022-05-13 00:00:00,1265,0.0,2.0,0.0,0.0,42.504,2.0,ios,2.0,0.0,0.0,False,5.0,2.0,44.0,8.157
2021-09-02,BER,,,,1266,,,,,,,ios,,,,False,,,,
2021-09-02,BER,2.0,2021-09-03 00:00:00,2021-09-05 00:00:00,1267,0.0,0.0,0.0,2.0,100.188,2.0,ios,2.0,0.0,0.0,True,5.0,6.0,2.0,7.482
2021-09-02,FRA,,,,1268,,,,,,,android,,,,False,,,,
2021-09-02,MUC,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1269,0.0,0.0,1.0,0.0,18.216,1.0,android,0.0,0.0,1.0,False,11.0,4.0,,6.64
2021-09-02,MUC,,,,1270,,,,,,,android,,,,False,,,,
2021-09-02,BER,5.0,2021-09-02 00:00:00,2022-03-26 00:00:00,1271,0.0,0.0,0.0,5.0,220.616,4.0,ios,5.0,0.0,0.0,False,5.0,5.0,52.0,4.677
2021-09-02,FRA,,,,1272,,,,,,,ios,,,,False,,,,
2021-09-02,BER,1.0,2022-08-09 00:00:00,2022-08-09 00:00:00,1273,0.0,1.0,0.0,0.0,27.324,1.0,android,0.0,0.0,1.0,False,20.0,6.0,,0.856
2021-09-02,FRA,9.0,2021-09-02 00:00:00,2022-08-14 00:00:00,1274,0.0,1.0,1.0,7.0,205.436,6.0,ios,9.0,0.0,0.0,False,21.0,4.0,43.0,6.06
2021-09-02,FRA,4.0,2021-09-02 00:00:00,2022-02-01 00:00:00,1275,1.0,0.0,2.0,1.0,142.692,3.0,ios,4.0,0.0,0.0,True,15.0,7.0,51.0,1.412
2021-09-02,FRA,,,,1276,,,,,,,android,,,,False,,,,
2021-09-02,FRA,1.0,2022-02-15 00:00:00,2022-02-15 00:00:00,1277,0.0,1.0,0.0,0.0,15.18,1.0,ios,1.0,0.0,0.0,False,1.0,1.0,,4.868
2021-09-02,MUC,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1278,0.0,0.0,1.0,0.0,6.072,1.0,android,0.0,0.0,1.0,False,15.0,6.0,,7.307
2021-09-02,MUC,,,,1279,,,,,,,android,,,,False,,,,
2021-09-02,BER,30.0,2021-09-02 00:00:00,2022-10-25 00:00:00,1280,0.0,13.0,4.0,13.0,725.604,17.0,web,0.0,27.0,3.0,True,8.0,5.0,14.0,6.966
2021-09-02,FRA,,,,1281,,,,,,,ios,,,,False,,,,
2021-09-02,MUC,,,,1282,,,,,,,android,,,,False,,,,
2021-09-02,FRA,2.0,2021-09-02 00:00:00,2021-09-07 00:00:00,1283,0.0,0.0,1.0,1.0,73.876,2.0,ios,2.0,0.0,0.0,True,9.0,1.0,5.0,3.047
2021-09-02,BER,2.0,2021-09-02 00:00:00,2022-01-16 00:00:00,1284,0.0,0.0,1.0,1.0,45.54,1.0,android,0.0,1.0,1.0,True,19.0,2.0,136.0,4.523
2021-09-02,BER,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1285,0.0,0.0,1.0,0.0,29.348,1.0,ios,1.0,0.0,0.0,True,11.0,7.0,,3.62
2021-09-02,FRA,,,,1286,,,,,,,android,,,,False,,,,
2021-09-02,BER,,,,1287,,,,,,,ios,,,,False,,,,
2021-09-02,BER,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1288,0.0,0.0,1.0,0.0,65.78,1.0,ios,1.0,0.0,0.0,False,5.0,4.0,,1.495
2021-09-02,MUC,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1289,0.0,0.0,1.0,0.0,10.12,1.0,web,0.0,1.0,0.0,True,2.0,5.0,,8.247
2021-09-02,FRA,2.0,2021-09-02 00:00:00,2021-11-23 00:00:00,1290,0.0,0.0,2.0,0.0,47.564,1.0,android,0.0,0.0,2.0,False,18.0,1.0,82.0,3.513
2021-09-02,MUC,,,,1291,,,,,,,android,,,,False,,,,
2021-09-02,BER,,,,1292,,,,,,,ios,,,,False,,,,
2021-09-02,BER,,,,1293,,,,,,,ios,,,,False,,,,
2021-09-02,MUC,1.0,2021-09-02 00:00:00,2021-09-02 00:00:00,1294,0.0,0.0,1.0,0.0,6.072,1.0,web,0.0,1.0,0.0,True,2.0,5.0,,4.439
2021-09-02,FRA,1.0,2021-10-06 00:00:00,2021-10-06 00:00:00,1295,0.0,1.0,0.0,0.0,32.384,1.0,ios,1.0,0.0,0.0,False,14.0,4.0,,8.259
2021-09-02,FRA,,,,1296,,,,,,,ios,,,,False,,,,
2021-09-02,FRA,1.0,2021-09-03 00:00:00,2021-09-03 00:00:00,1297,0.0,1.0,0.0,0.0,10.12,1.0,ios,1.0,0.0,0.0,True,11.0,3.0,,1.242
2021-09-02,BER,20.0,2021-12-19 00:00:00,2022-08-28 00:00:00,1298,0.0,6.0,4.0,10.0,632.5,7.0,web,0.0,3.0,17.0,True,1.0,1.0,13.0,8.038
2021-09-02,MUC,1.0,2021-11-08 00:00:00,2021-11-08 00:00:00,1299,0.0,0.0,0.0,1.0,6.072,1.0,android,0.0,0.0,1.0,False,23.0,6.0,,10.885
2021-09-02,FRA,1.0,2021-09-03 00:00:00,2021-09-03 00:00:00,1300,0.0,0.0,1.0,0.0,9.108,1.0,ios,1.0,0.0,0.0,False,1.0,3.0,,2.261
2021-09-02,BER,,,,1301,,,,,,,ios,,,,False,,,,
2021-09-02,FRA,1.0,2021-09-04 00:00:00,2021-09-04 00:00:00,1302,0.0,1.0,0.0,0.0,9.108,1.0,ios,1.0,0.0,0.0,True,11.0,5.0,,0.494
2021-09-02,BER,2.0,2021-09-29 00:00:00,2021-11-07 00:00:00,1303,0.0,0.0,0.0,2.0,59.708,2.0,ios,2.0,0.0,0.0,True,1.0,6.0,39.0,11.924
2021-09-02,MUC,2.0,2022-07-29 00:00:00,2022-09-22 00:00:00,1304,0.0,2.0,0.0,0.0,31.372,2.0,android,0.0,0.0,2.0,True,11.0,1.0,55.0,0.206
2021-09-02,MUC,,,,1305,,,,,,,ios,,,,False,,,,
2021-09-02,FRA,1.0,2022-07-01 00:00:00,2022-07-01 00:00:00,1306,0.0,1.0,0.0,0.0,30.36,1.0,ios,1.0,0.0,0.0,False,18.0,1.0,,6.839
2021-09-02,FRA,1.0,2022-01-04 00:00:00,2022-01-04 00:00:00,1307,0.0,0.0,0.0,0.0,46.552,1.0,ios,1.0,0.0,0.0,True,2.0,7.0,,2.878
2021-09-02,FRA,,,,1309,,,,,,,android,,,,False,,,,
2021-09-02,BER,6.0,2022-04-07 00:00:00,2022-09-02 00:00:00,1310,0.0,3.0,0.0,3.0,186.208,2.0,ios,6.0,0.0,0.0,True,8.0,1.0,30.0,2.453
2021-09-02,BER,1.0,2021-09-04 00:00:00,2021-09-04 00:00:00,1311,0.0,0.0,1.0,0.0,32.384,1.0,ios,1.0,0.0,0.0,True,3.0,1.0,,4.215
2021-09-02,MUC,,,,1312,,,,,,,android,,,,False,,,,
2021-09-02,BER,,,,1313,,,,,,,ios,,,,False,,,,
2021-09-02,MUC,,,,1314,,,,,,,android,,,,False,,,,
2021-09-02,FRA,5.0,2022-04-27 00:00:00,2022-06-26 00:00:00,1316,0.0,2.0,0.0,3.0,107.272,1.0,ios,5.0,0.0,0.0,True,16.0,4.0,15.0,4.686
2021-09-02,BER,1.0,2022-10-04 00:00:00,2022-10-04 00:00:00,1317,0.0,0.0,0.0,1.0,32.384,1.0,ios,1.0,0.0,0.0,False,9.0,5.0,,7.401
2021-09-02,FRA,6.0,2021-10-22 00:00:00,2022-08-25 00:00:00,1318,0.0,4.0,1.0,1.0,117.392,4.0,web,0.0,0.0,6.0,True,10.0,1.0,62.0,9.854
2021-09-02,BER,,,,1319,,,,,,,ios,,,,False,,,,
2021-09-02,MUC,,,,1320,,,,,,,ios,,,,False,,,,
2021-09-02,FRA,3.0,2021-10-05 00:00:00,2021-10-11 00:00:00,1321,0.0,0.0,1.0,2.0,106.26,3.0,ios,0.0,3.0,0.0,True,2.0,3.0,3.0,3.398
2021-09-02,FRA,,,,1322,,,,,,,,,,,False,,,,
2021-09-02,MUC,,,,1323,,,,,,,ios,,,,False,,,,
2021-09-02,BER,,,,1324,,,,,,,android,,,,False,,,,
2021-09-02,MUC,,,,1325,,,,,,,ios,,,,False,,,,
2021-09-02,FRA,4.0,2021-09-20 00:00:00,2022-09-11 00:00:00,1326,0.0,0.0,4.0,0.0,126.5,3.0,android,0.0,0.0,4.0,False,19.0,1.0,119.0,8.124
2021-09-02,BER,,,,1328,,,,,,,ios,,,,False,,,,
2021-09-02,MUC,3.0,29.02.2022  00:00:00,2022-10-25 00:00:00,1329,0.0,2.0,1.0,0.0,34.408,3.0,android,0.0,0.0,3.0,True,17.0,1.0,120.0,11.498
2021-09-02,MUC,1.0,2021-09-17 00:00:00,2021-09-17 00:00:00,1330,0.0,1.0,0.0,0.0,8.096,1.0,android,0.0,0.0,1.0,False,15.0,6.0,,0.877
2021-09-02,FRA,1.0,2021-09-13 00:00:00,2021-09-13 00:00:00,1331,0.0,0.0,0.0,1.0,33.396,1.0,android,0.0,0.0,1.0,True,21.0,3.0,,0.841
2021-09-02,MUC,1.0,2022-10-05 00:00:00,2022-10-05 00:00:00,1332,0.0,1.0,0.0,0.0,6.072,1.0,ios,1.0,0.0,0.0,True,20.0,2.0,,1.598
